  2.10050251   1.55275000 180.00000000  23232.978154228982          114
  2.10854271   1.55275000 180.00000000  23618.70177021111           115
  2.11658291   1.55275000 180.00000000  24001.468694132             116
  2.12462312   1.55275000 180.00000000  24381.2308272359            117
  2.13266332   1.55275000 180.00000000  24757.94642011538           118
  2.14070352   1.55275000 180.00000000  25131.58005668735           119
  2.14874372   1.55275000 180.00000000  25502.10262450573           120
  2.15678392   1.55275000 180.00000000  25869.491268977257          121
  2.16482412   1.55275000 180.00000000  26233.7293290824            122
  2.17286432   1.55275000 180.00000000  26594.806252262955          123
  2.18090452   1.55275000 180.00000000  26952.71748621818           124
  2.18894472   1.55275000 180.00000000  27307.46434545398           125
  2.19698492   1.55275000 180.00000000  27659.053850557397          126
  2.20502513   1.55275000 180.00000000  28007.49853831693           127
  2.21306533   1.55275000 180.00000000  28352.81624098316           128
  2.22110553   1.55275000 180.00000000  28695.02983316153           129
  2.22914573   1.55275000 180.00000000  29034.166945047244          130
  2.23718593   1.55275000 180.00000000  29370.259640957633          131
  2.24522613   1.55275000 180.00000000  29703.34406237907           132
  2.25326633   1.55275000 180.00000000  30033.460035035107          133
  2.26130653   1.55275000 180.00000000  30360.650639784984          134
  2.26934673   1.55275000 180.00000000  30684.961747492893          135
  2.27738693   1.55275000 180.00000000  31006.441518344665          136
  2.28542714   1.55275000 180.00000000  31325.139866454123          137
  2.29346734   1.55275000 180.00000000  31641.107890969583          138
  2.30150754   1.55275000 180.00000000  31954.39727527875           139
  2.30954774   1.55275000 180.00000000  32265.05965630354           140
  2.31758794   1.55275000 180.00000000  32573.14596627861           141
  2.32562814   1.55275000 180.00000000  32878.70574981192           142
  2.33366834   1.55275000 180.00000000  33181.786459433235          143
  2.34170854   1.55275000 180.00000000  33482.43273324384           144
  2.34974874   1.55275000 180.00000000  33780.68565867662           145
  2.35778894   1.55275000 180.00000000  34076.58202676842           146
  2.36582915   1.55275000 180.00000000  34370.15358173129           147
  2.37386935   1.55275000 180.00000000  34661.426270962096          148
  2.38190955   1.55275000 180.00000000  34950.41950098363           149
  2.38994975   1.55275000 180.00000000  35237.145405124495          150
  2.39798995   1.55275000 180.00000000  35521.60812903695           151
  2.40603015   1.55275000 180.00000000  35803.803140419324          152
  2.41407035   1.55275000 180.00000000  36083.71656952267           153
  2.42211055   1.55275000 180.00000000  36361.324587220886          154
  2.43015075   1.55275000 180.00000000  36636.59282755192           155
  2.43819095   1.55275000 180.00000000  36909.47586174738           156
  2.44623116   1.55275000 180.00000000  37179.916730792735          157
  2.45427136   1.55275000 180.00000000  37447.846543574226          158
  2.46231156   1.55275000 180.00000000  37713.1841475783            159
  2.47035176   1.55275000 180.00000000  37975.8358789948            160
  2.47839196   1.55275000 180.00000000  38235.69539888174           161
  2.48643216   1.55275000 180.00000000  38492.64362179085           162
  2.49447236   1.55275000 180.00000000  38746.54874293139           163
  2.50251256   1.55275000 180.00000000  38997.266369550285          164
  2.51055276   1.55275000 180.00000000  39244.63976176062           165
  2.51859296   1.55275000 180.00000000  39488.500187497295          166
  2.52663317   1.55275000 180.00000000  39728.66739568764           167
  2.53467337   1.55275000 180.00000000  39964.950211054624          168
  2.54271357   1.55275000 180.00000000  40197.14725320033           169
  2.55075377   1.55275000 180.00000000  40425.04778186991           170
  2.55879397   1.55275000 180.00000000  40648.432669339214          171
  2.56683417   1.55275000 180.00000000  40867.0755000088            172
  2.57487437   1.55275000 180.00000000  41080.743796257964          173
